candidate_id,name,category,status,marco,hypothesis,baseline,metrics,benchmark_type,benchmark,required_configuration,expected_runtime_use,cost_to_measure,latency_to_measure,risks_to_measure,gate,evidence_generated,promotion_criteria,rejection_criteria,removal_criteria,substitute_candidate,substitute_reason,free_self_hosted_verification,source_or_reference,external_dependency,cost_policy
8-11-multimodal-ai-and-document-ai__document-layout-understanding,document layout understanding,8.11 Multimodal AI and Document AI,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether document layout understanding improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-11-multimodal-ai-and-document-ai__late-interaction-visual-retrieval,late-interaction visual retrieval,8.11 Multimodal AI and Document AI,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether late-interaction visual retrieval improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-11-multimodal-ai-and-document-ai__multimodal-rag,multimodal RAG,8.11 Multimodal AI and Document AI,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether multimodal RAG improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-11-multimodal-ai-and-document-ai__multimodal-evidence-fusion,multimodal evidence fusion,8.11 Multimodal AI and Document AI,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether multimodal evidence fusion improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-11-multimodal-ai-and-document-ai__multimodal-ingestion,multimodal ingestion,8.11 Multimodal AI and Document AI,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether multimodal ingestion improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-11-multimodal-ai-and-document-ai__page-image-retrieval,page-image retrieval,8.11 Multimodal AI and Document AI,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether page-image retrieval improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-11-multimodal-ai-and-document-ai__table-aware-rag,table-aware RAG,8.11 Multimodal AI and Document AI,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether table-aware RAG improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-11-multimodal-ai-and-document-ai__visual-document-retrieval,visual document retrieval,8.11 Multimodal AI and Document AI,BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether visual document retrieval improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-12-parsing-ocr-and-extraction-tools__camelot,Camelot,"8.12 Parsing, OCR and extraction tools",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Camelot improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-12-parsing-ocr-and-extraction-tools__chart-extraction,Chart extraction,"8.12 Parsing, OCR and extraction tools",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Chart extraction improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-12-parsing-ocr-and-extraction-tools__docling,Docling,"8.12 Parsing, OCR and extraction tools",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Docling improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-12-parsing-ocr-and-extraction-tools__grobid,GROBID,"8.12 Parsing, OCR and extraction tools",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether GROBID improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-12-parsing-ocr-and-extraction-tools__image-extraction,Image extraction,"8.12 Parsing, OCR and extraction tools",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Image extraction improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-12-parsing-ocr-and-extraction-tools__layoutparser,LayoutParser,"8.12 Parsing, OCR and extraction tools",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether LayoutParser improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-12-parsing-ocr-and-extraction-tools__pdf-parsing,PDF parsing,"8.12 Parsing, OCR and extraction tools",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether PDF parsing improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-12-parsing-ocr-and-extraction-tools__paddleocr,PaddleOCR,"8.12 Parsing, OCR and extraction tools",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether PaddleOCR improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-12-parsing-ocr-and-extraction-tools__pitch-deck-parsing,Pitch deck parsing,"8.12 Parsing, OCR and extraction tools",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Pitch deck parsing improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-12-parsing-ocr-and-extraction-tools__pymupdf,PyMuPDF,"8.12 Parsing, OCR and extraction tools",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether PyMuPDF improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-12-parsing-ocr-and-extraction-tools__surya-ocr,Surya OCR,"8.12 Parsing, OCR and extraction tools",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Surya OCR improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-12-parsing-ocr-and-extraction-tools__table-extraction,Table extraction,"8.12 Parsing, OCR and extraction tools",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Table extraction improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-12-parsing-ocr-and-extraction-tools__tabula,Tabula,"8.12 Parsing, OCR and extraction tools",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Tabula improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
8-12-parsing-ocr-and-extraction-tools__tesseract,Tesseract,"8.12 Parsing, OCR and extraction tools",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Tesseract improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,,PASS_BY_FREE_ONLY_FILTER; verify exact license/model terms before implementation; paid SaaS disabled,original_catalog,local_library_or_pipeline_step,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
